PaymentID,ShipmentID,Amount,PaymentDate,PaymentMethod
44030,12136,88.88,2025-06-23 06:43:15.230,Credit Card
44031,65477,144.12,2026-02-06 10:19:41.274,Bank Transfer
44032,4675,114.48,2025-09-11 12:32:34.201,Bank Transfer
44033,91088,54.89,2025-06-17 02:23:48.722,Cash
44034,89956,107.32,2026-02-24 15:07:30.254,Cash
44035,74986,142.06,2026-01-19 05:20:49.626,PayPal
44036,22709,26.89,2025-12-12 07:52:55.322,Cash
44037,42871,26.32,2025-05-16 20:48:38.449,PayPal
44038,91809,100.94,2025-05-13 15:36:46.885,Cash
44039,93826,133.5,2025-04-10 14:05:32.761,Cash
44040,55893,79.5,2025-10-18 09:39:26.839,Bank Transfer
44041,79311,88.92,2025-10-21 16:53:47.043,Bank Transfer
44042,63983,133.35,2025-10-16 19:27:49.082,Cash
44043,46273,52.39,2025-11-14 09:01:56.861,PayPal
44044,17656,20.56,2025-08-11 08:58:44.365,Bank Transfer
44045,8634,41.83,2025-09-15 15:32:29.151,PayPal
44046,39876,104.45,2026-01-01 22:59:05.019,Credit Card
44047,34326,66.95,2025-10-15 16:11:56.263,Bank Transfer
44048,22192,118.35,2026-02-11 19:24:10.671,Bank Transfer
44049,76977,111.05,2025-09-27 10:31:19.818,Credit Card
44050,9297,143.46,2025-06-29 12:32:41.138,Credit Card
44051,87806,79.58,2025-05-25 23:27:15.101,Bank Transfer
44052,54406,114.73,2026-02-23 07:24:52.892,PayPal
44053,8157,145.57,2026-01-01 22:49:38.750,Credit Card
44054,95602,38.94,2025-08-10 08:25:46.051,PayPal
44055,97786,130.91,2026-02-06 01:59:08.599,Cash
44056,46619,67.32,2025-12-01 11:40:35.007,Bank Transfer
44057,44173,26.68,2025-07-10 09:06:55.670,PayPal
44058,68380,65.54,2025-08-08 08:44:43.010,PayPal
44059,66701,45.75,2025-04-27 16:17:56.192,PayPal
44060,17154,101.62,2025-12-09 08:17:40.826,Bank Transfer
44061,31142,114.18,2025-04-09 19:33:47.364,Credit Card
44062,17588,59.78,2025-05-15 21:26:45.886,Cash
44063,45490,112.79,2025-06-17 19:06:09.755,Cash
44064,12555,31.95,2025-10-02 02:52:46.834,Cash
44065,95193,112.76,2025-04-17 17:32:33.415,Bank Transfer
44066,11136,13.14,2025-05-29 04:18:52.035,Cash
44067,40453,103.33,2025-06-05 04:39:39.395,Cash
44068,83047,37.94,2025-12-13 11:45:41.146,Credit Card
44069,61969,6.12,2025-05-25 22:23:42.800,Bank Transfer
44070,76889,34.74,2025-12-30 04:15:12.712,Bank Transfer
44071,16388,19.97,2025-12-11 23:12:57.836,PayPal
44072,16629,91.24,2025-06-22 22:03:13.718,Cash
44073,810,28.89,2025-04-13 13:21:25.275,Bank Transfer
44074,34591,43.53,2025-07-20 10:19:54.967,Bank Transfer
44075,59644,61.21,2025-11-29 05:13:25.081,Credit Card
44076,95557,6.14,2026-01-12 16:24:05.986,Bank Transfer
44077,29410,67.92,2025-12-17 02:07:37.580,PayPal
44078,67113,79.95,2025-09-25 19:28:32.239,Cash
44079,75099,134.38,2025-06-11 02:52:41.603,PayPal
44080,39847,98.31,2025-04-26 12:26:24.421,Credit Card
44081,87842,15.56,2025-06-02 13:44:20.159,PayPal
44082,330,41.01,2025-03-04 22:06:48.717,Credit Card
44083,50529,86.4,2025-11-18 14:59:55.840,PayPal
44084,3238,68.54,2025-10-09 12:25:15.702,Cash
44085,83635,14.08,2025-11-04 06:52:48.796,Bank Transfer
44086,84222,40.6,2025-09-20 23:34:30.920,Bank Transfer
44087,69974,57.84,2025-03-22 07:23:32.391,Credit Card
44088,39817,53.16,2025-11-16 10:57:29.230,Bank Transfer
44089,16304,126.43,2025-10-12 14:26:08.782,Credit Card
44090,83481,19.05,2026-01-21 22:21:19.954,Credit Card
44091,67156,60.15,2026-01-14 06:44:00.988,Cash
44092,24524,149.82,2025-07-18 20:05:31.968,Bank Transfer
44093,47456,142.08,2025-10-22 19:02:32.767,Bank Transfer
44094,64742,52.56,2025-06-02 09:07:28.537,Bank Transfer
44095,36089,5.47,2025-06-12 00:31:38.466,Credit Card
44096,72518,86.75,2025-04-13 22:23:13.727,Cash
44097,63058,12.85,2026-01-23 20:35:35.128,Bank Transfer
44098,7587,89.93,2025-05-24 23:49:48.982,PayPal
44099,91429,144.98,2025-08-11 00:09:32.897,Cash
44100,85784,25.85,2025-07-20 02:11:08.383,PayPal
44101,22823,139.77,2026-01-18 02:03:12.221,Credit Card
44102,1671,23.27,2025-04-29 13:37:54.432,Credit Card
44103,33883,92.42,2025-03-02 05:00:05.770,Credit Card
44104,45201,23.04,2026-01-16 18:57:30.917,PayPal
44105,4278,142.45,2025-04-05 07:14:12.514,PayPal
44106,53996,38.71,2025-06-03 22:50:57.932,PayPal
44107,54945,127.38,2025-08-28 19:18:22.205,Bank Transfer
44108,61139,31.84,2025-04-26 08:03:23.853,Bank Transfer
44109,85313,17.0,2025-10-17 21:52:45.584,Cash
44110,94034,6.5,2025-10-16 03:11:58.326,Bank Transfer
44111,37430,47.98,2025-08-21 10:27:49.391,PayPal
44112,27427,122.98,2026-01-28 17:44:02.636,Credit Card
44113,62293,124.36,2026-02-03 21:33:30.602,Cash
44114,63805,110.76,2026-02-19 13:26:39.087,Cash
44115,9090,141.85,2025-11-27 18:58:11.056,Bank Transfer
44116,42691,105.9,2025-12-19 15:09:11.087,Cash
44117,69778,92.7,2025-10-05 01:33:11.045,Bank Transfer
44118,10950,21.3,2025-09-03 17:01:42.526,Credit Card
44119,13630,128.42,2025-09-26 18:08:17.635,Bank Transfer
44120,70547,118.31,2025-09-29 19:58:22.873,Cash
44121,54863,99.17,2025-09-02 22:40:03.099,PayPal
44122,46891,10.28,2025-09-10 20:06:30.163,Bank Transfer
44123,7998,52.66,2025-03-08 11:50:23.155,PayPal
44124,95729,60.68,2025-12-07 10:25:08.160,Cash
44125,19083,145.49,2025-10-07 10:51:18.272,Cash
44126,75258,134.71,2026-02-08 03:45:07.044,Bank Transfer
44127,43256,137.02,2025-11-04 06:59:33.630,PayPal
44128,68078,57.93,2025-12-15 23:02:03.109,Cash
44129,6157,15.69,2025-03-04 16:08:57.638,Bank Transfer
44130,43079,7.77,2025-04-20 20:11:13.858,Credit Card
44131,39874,42.34,2025-09-04 02:25:44.865,PayPal
44132,32791,141.38,2025-03-11 08:20:33.309,Bank Transfer
44133,45755,68.47,2025-08-24 21:16:23.797,Credit Card
44134,9989,129.6,2026-02-19 01:51:11.231,Cash
44135,1390,90.14,2025-04-15 04:27:07.767,Credit Card
44136,56059,57.06,2026-02-01 15:39:38.574,Credit Card
44137,4363,121.59,2025-11-16 17:47:19.726,Credit Card
44138,9194,60.96,2025-08-16 19:15:26.525,Cash
44139,21496,118.5,2026-02-25 09:59:56.957,Bank Transfer
44140,44251,68.95,2025-09-23 09:37:58.599,Bank Transfer
44141,91229,13.49,2025-04-26 20:40:29.920,Bank Transfer
44142,27563,28.79,2025-04-27 21:53:04.511,Bank Transfer
44143,61739,127.26,2026-02-10 02:59:45.859,Cash
44144,65626,55.9,2025-03-17 06:37:21.880,PayPal
44145,80659,96.35,2025-07-28 19:22:44.524,PayPal
44146,48951,96.02,2026-02-16 13:30:02.265,Cash
44147,54523,19.05,2025-04-18 16:17:36.823,Credit Card
44148,71761,27.02,2025-09-13 15:56:00.935,PayPal
44149,4468,71.44,2025-11-15 01:45:07.405,Bank Transfer
44150,96767,27.37,2025-04-08 19:37:50.544,PayPal
44151,99156,101.16,2025-08-20 23:22:19.988,Cash
44152,55502,112.28,2025-12-23 03:10:19.515,Cash
44153,24029,128.13,2025-12-07 10:28:59.787,PayPal
44154,2146,10.87,2025-04-18 16:37:04.987,PayPal
44155,89523,28.9,2025-05-20 18:27:09.430,Cash
44156,59907,24.16,2025-10-31 01:54:06.622,Credit Card
44157,48591,99.4,2025-11-17 12:24:33.214,Credit Card
44158,67640,9.02,2025-03-05 13:09:34.579,PayPal
44159,72683,131.16,2025-05-20 23:19:42.071,PayPal
44160,25124,40.23,2025-06-06 17:20:40.798,Credit Card
44161,33908,61.91,2026-01-27 20:00:41.236,Bank Transfer
44162,80446,124.97,2025-07-24 23:26:14.359,Cash
44163,27462,137.09,2025-10-31 13:43:42.604,Cash
44164,68768,70.51,2025-05-28 07:56:36.769,Credit Card
44165,95670,74.31,2025-12-03 13:26:56.632,Bank Transfer
44166,94037,52.02,2025-11-09 14:40:49.500,Credit Card
44167,67296,64.34,2026-02-16 20:49:36.762,Bank Transfer
44168,50130,126.27,2025-12-10 10:49:51.007,Cash
44169,60547,104.48,2025-08-01 02:51:49.073,Bank Transfer
44170,32595,103.11,2025-10-10 18:28:43.026,PayPal
44171,74673,114.21,2025-06-26 08:07:44.806,Bank Transfer
44172,98006,105.48,2025-12-15 03:05:39.173,Cash
44173,59639,42.53,2025-05-06 02:01:24.957,Bank Transfer
44174,32615,31.76,2025-08-29 17:53:30.273,Cash
44175,98762,85.12,2025-07-22 05:26:05.512,Credit Card
44176,90107,59.2,2025-06-03 21:36:34.085,Credit Card
44177,45072,100.72,2025-06-27 18:31:05.146,Credit Card
44178,70981,128.02,2025-05-14 16:46:09.953,Credit Card
44179,6054,127.83,2025-08-25 21:13:10.655,Bank Transfer
44180,9228,20.95,2026-01-08 03:44:58.638,Cash
44181,28383,123.51,2025-09-25 00:05:46.369,Cash
44182,41909,79.58,2025-03-10 15:44:57.357,PayPal
44183,36778,113.25,2025-10-07 14:04:25.715,PayPal
44184,87001,115.63,2025-12-22 21:15:20.578,Credit Card
44185,57930,25.38,2025-09-26 05:38:53.810,Cash
44186,52860,54.14,2025-03-19 23:50:13.377,Bank Transfer
44187,27610,18.11,2025-04-05 16:29:41.703,Credit Card
44188,24988,28.24,2026-01-03 01:55:44.896,PayPal
44189,10457,50.45,2025-04-16 19:00:46.062,PayPal
44190,7832,101.43,2025-09-30 16:04:16.308,Cash
44191,83071,13.38,2025-04-11 18:38:15.955,Cash
44192,53883,89.92,2025-08-13 23:26:52.495,Cash
44193,9056,97.7,2025-10-14 09:10:02.519,Credit Card
44194,80955,46.36,2025-08-09 16:05:59.782,Credit Card
44195,6724,78.76,2025-07-12 16:26:51.919,PayPal
44196,44103,65.6,2025-08-12 01:48:52.250,Credit Card
44197,27917,45.37,2025-11-10 07:28:41.148,Cash
44198,4761,111.24,2025-03-05 01:52:44.513,Cash
44199,61591,74.69,2025-04-05 11:54:27.396,Cash
44200,3712,32.47,2025-09-18 12:48:00.690,Credit Card
44201,4233,77.01,2025-10-30 05:52:34.887,Credit Card
44202,53558,118.5,2025-04-18 08:47:47.369,Credit Card
44203,97623,121.39,2025-05-22 02:03:37.344,Credit Card
44204,66967,31.7,2025-07-21 11:41:18.179,Bank Transfer
44205,15612,66.23,2025-04-15 13:46:30.030,PayPal
44206,49278,142.09,2025-04-12 08:25:10.139,Cash
44207,42779,8.71,2025-07-23 13:28:14.574,Credit Card
44208,79974,22.36,2025-04-22 00:46:16.016,Cash
44209,71485,67.33,2025-11-24 01:16:14.162,Bank Transfer
44210,97260,102.01,2025-05-02 22:00:37.428,PayPal
44211,50448,39.92,2025-11-21 05:35:59.895,Bank Transfer
44212,93536,134.09,2025-03-20 16:00:42.872,Credit Card
44213,59399,139.7,2025-08-30 03:41:11.341,Bank Transfer
44214,76592,57.43,2025-06-12 05:28:01.187,Credit Card
44215,86006,51.56,2025-06-24 19:15:37.056,Bank Transfer
44216,30779,125.64,2025-04-02 03:32:58.490,Cash
44217,18262,14.2,2025-09-15 10:53:49.627,PayPal
44218,14025,96.52,2025-06-10 20:26:28.846,Bank Transfer
44219,46215,52.13,2025-06-08 03:08:55.696,Bank Transfer
44220,25162,99.56,2025-04-26 14:22:21.592,Credit Card
44221,23941,102.6,2025-07-05 11:40:03.693,Bank Transfer
44222,51558,27.1,2025-07-25 15:59:44.332,PayPal
44223,42275,57.53,2025-08-15 17:37:56.478,Bank Transfer
44224,59101,68.65,2025-12-06 14:15:20.268,Bank Transfer
44225,70535,135.2,2025-11-04 22:48:46.712,Bank Transfer
44226,9663,90.09,2025-03-15 13:51:49.619,Bank Transfer
44227,99924,58.79,2025-03-06 14:05:17.868,Cash
44228,20507,100.89,2025-05-04 01:08:02.626,Bank Transfer
44229,21155,16.8,2025-09-06 06:13:41.333,PayPal
44230,20863,144.37,2025-06-05 06:05:41.229,Bank Transfer
44231,82859,109.68,2025-09-03 23:57:09.023,Cash
44232,50857,42.46,2025-11-28 19:22:03.339,PayPal
44233,90968,116.81,2025-12-21 21:32:55.860,Cash
44234,1969,18.06,2025-07-24 04:45:09.138,Cash
44235,64920,88.47,2025-07-31 10:03:22.397,Bank Transfer
44236,92153,100.09,2025-10-27 09:20:31.998,PayPal
44237,9689,72.29,2025-11-23 11:43:00.220,PayPal
44238,65200,8.49,2025-11-21 08:35:54.433,Bank Transfer
44239,26292,103.09,2025-12-22 23:26:44.389,Credit Card
44240,2149,24.33,2025-04-25 18:06:57.629,Credit Card
44241,20531,65.04,2025-12-31 09:01:34.678,Credit Card
44242,25390,86.19,2025-03-08 08:27:03.332,Bank Transfer
44243,13178,20.47,2025-03-20 11:18:48.983,Bank Transfer
44244,24133,114.04,2025-11-05 11:38:24.427,PayPal
44245,42393,42.4,2025-12-04 19:13:38.792,Bank Transfer
44246,14451,17.45,2025-08-07 11:18:26.674,PayPal
44247,89763,44.89,2025-09-24 18:52:55.289,Credit Card
44248,95801,17.0,2025-05-24 02:28:26.371,Bank Transfer
44249,44780,142.68,2025-12-08 19:53:16.096,Credit Card
44250,38966,138.66,2025-12-05 07:55:56.773,Credit Card
44251,3831,68.07,2025-08-19 12:49:56.229,Cash
44252,75292,144.47,2025-03-03 00:16:55.041,Bank Transfer
44253,456,119.8,2025-11-21 02:24:56.814,Credit Card
44254,540,19.23,2025-12-05 18:25:19.184,Bank Transfer
44255,22188,146.97,2025-11-23 10:53:21.527,Credit Card
44256,92168,55.86,2025-06-11 10:26:38.942,Credit Card
44257,59057,49.12,2025-09-04 19:21:44.291,PayPal
44258,1874,141.01,2025-12-14 08:40:36.626,Bank Transfer
44259,18814,6.62,2026-01-06 15:25:51.441,Cash
44260,60177,83.49,2025-12-13 06:34:09.397,PayPal
44261,4313,112.87,2025-06-02 10:01:13.184,Cash
44262,86822,19.66,2025-11-12 06:18:14.335,PayPal
44263,64366,127.18,2025-12-05 12:43:54.856,PayPal
44264,39579,7.87,2026-02-17 09:08:15.797,Credit Card
44265,1043,14.03,2025-12-12 16:59:17.425,Credit Card
44266,25842,68.49,2025-05-10 17:15:04.061,PayPal
44267,57487,16.44,2025-08-05 11:28:00.309,Bank Transfer
44268,53108,117.94,2025-08-26 07:05:37.701,Credit Card
44269,79554,39.93,2025-06-08 23:16:17.079,Bank Transfer
44270,48451,126.95,2025-12-23 22:36:50.443,Cash
44271,85728,62.83,2025-07-05 17:10:34.040,Cash
44272,7187,57.62,2025-08-07 16:24:44.011,Bank Transfer
44273,84708,93.39,2025-03-16 02:12:46.335,Cash
44274,16165,55.59,2025-08-06 20:24:39.838,Cash
44275,6817,34.93,2025-09-08 05:00:23.271,Cash
44276,29335,83.97,2025-09-18 18:24:15.631,Cash
44277,22386,50.41,2026-01-08 09:43:25.001,Bank Transfer
44278,37283,20.09,2025-09-26 10:38:24.117,Credit Card
44279,25808,63.47,2025-12-11 23:14:16.893,Credit Card
44280,89941,90.52,2026-01-11 18:36:03.576,Cash
44281,87987,80.44,2025-05-09 15:26:50.302,Bank Transfer
44282,9837,76.65,2025-04-15 17:49:44.436,PayPal
44283,32619,99.36,2025-05-20 21:29:14.966,Cash
44284,55378,111.39,2025-09-13 06:12:21.649,PayPal
44285,12070,57.58,2025-07-03 13:33:42.137,PayPal
44286,70090,100.32,2025-03-11 08:57:41.634,Cash
44287,19993,62.38,2025-12-27 21:38:18.999,Credit Card
44288,88815,103.09,2025-07-13 10:44:07.870,PayPal
44289,43785,49.31,2025-05-26 00:13:49.009,Credit Card
44290,25008,34.07,2025-08-28 19:37:35.902,Bank Transfer
44291,95625,12.41,2025-10-30 13:05:24.518,PayPal
44292,52435,39.8,2025-05-09 09:37:24.968,Credit Card
44293,9075,149.59,2025-12-25 16:52:29.733,Bank Transfer
44294,24097,17.35,2025-12-03 19:33:58.214,PayPal
44295,21535,65.81,2025-06-23 19:50:03.381,Credit Card
44296,11627,90.61,2025-03-19 12:44:26.348,Bank Transfer
44297,46886,94.49,2025-06-20 22:29:33.105,Credit Card
44298,31595,65.38,2025-11-05 09:29:36.314,Bank Transfer
44299,84848,71.96,2025-06-25 22:51:25.860,Cash
44300,32064,104.55,2026-02-11 13:56:33.588,Credit Card
44301,97775,43.65,2025-06-25 21:10:14.412,Cash
44302,2361,100.82,2025-09-16 22:04:26.928,Credit Card
44303,14544,131.23,2025-08-03 01:42:22.256,Credit Card
44304,72152,143.32,2025-12-25 06:15:25.138,Cash
44305,85353,132.31,2025-12-13 17:26:15.363,Credit Card
44306,5046,48.57,2025-06-16 04:06:55.160,PayPal
44307,44905,101.15,2026-01-30 20:03:31.612,Credit Card
44308,21353,111.28,2025-05-16 01:51:01.942,Credit Card
44309,55825,81.65,2025-10-26 16:49:27.235,Cash
44310,81845,15.37,2026-01-15 02:47:45.651,Cash
44311,48672,82.18,2025-12-26 06:16:03.141,Bank Transfer
44312,77195,25.92,2025-07-08 23:29:41.450,Credit Card
44313,27126,19.13,2025-12-23 08:02:59.575,Cash
44314,67910,72.8,2025-11-22 23:03:11.599,Credit Card
44315,41577,23.64,2025-07-06 13:38:03.519,Cash
44316,63566,60.55,2025-09-09 13:48:16.065,Bank Transfer
44317,22928,61.17,2025-11-06 00:07:42.883,Credit Card
44318,24395,111.77,2025-07-02 00:36:12.211,Cash
44319,11693,146.13,2025-10-15 19:54:04.430,PayPal
44320,20570,119.32,2025-04-13 22:32:13.480,Bank Transfer
44321,23628,144.13,2025-08-26 22:22:41.050,PayPal
44322,74510,112.56,2025-05-26 01:20:21.025,PayPal
44323,55881,43.28,2025-03-04 19:01:09.638,PayPal
44324,43961,131.87,2025-09-30 10:16:53.598,Cash
44325,10133,30.81,2025-09-20 04:17:10.747,Cash
44326,79461,116.83,2025-07-05 05:10:59.701,PayPal
44327,2677,21.65,2025-04-29 07:19:49.660,Cash
44328,51347,11.36,2025-08-12 12:20:56.623,PayPal
44329,54223,97.43,2025-11-25 16:39:13.559,Cash
44330,7924,105.61,2026-02-22 04:17:54.560,Credit Card
44331,21889,66.05,2025-06-13 13:52:34.024,PayPal
44332,84956,50.53,2025-09-19 05:24:38.184,Cash
44333,63865,86.08,2025-12-18 13:20:16.211,Bank Transfer
44334,36683,123.55,2025-11-10 08:30:47.289,PayPal
44335,98449,123.02,2025-04-20 06:01:47.852,Cash
44336,38537,38.45,2025-12-31 03:27:04.228,PayPal
44337,36443,98.19,2025-05-25 04:17:52.669,PayPal
44338,9661,132.53,2025-11-27 10:42:06.511,Bank Transfer
44339,36034,11.19,2026-02-04 09:14:24.660,Bank Transfer
44340,90790,135.69,2025-07-26 11:04:41.436,PayPal
44341,13070,129.95,2025-10-04 17:45:42.433,Bank Transfer
44342,80183,145.29,2025-08-30 23:55:31.146,PayPal
44343,53171,117.7,2025-09-10 20:20:55.538,Credit Card
44344,5478,55.29,2025-11-14 15:41:23.783,PayPal
44345,4027,56.7,2025-09-02 03:33:21.617,PayPal
44346,4983,70.21,2025-12-30 15:12:41.609,PayPal
44347,25944,86.58,2025-07-01 16:41:28.385,Credit Card
44348,55793,23.56,2025-04-12 17:20:24.307,PayPal
44349,87225,126.21,2025-08-01 19:41:48.395,Credit Card
44350,38663,140.38,2025-07-20 11:34:59.365,PayPal
44351,33209,50.98,2025-04-13 23:53:58.508,Credit Card
44352,81153,123.87,2025-03-30 07:50:38.373,PayPal
44353,1033,59.05,2025-09-05 06:17:02.439,Cash
44354,63402,27.41,2025-07-02 19:38:42.126,PayPal
44355,49126,123.61,2025-05-04 16:20:50.726,Cash
44356,91,70.71,2025-11-26 23:18:07.334,Bank Transfer
44357,96927,70.9,2025-03-11 23:03:02.234,Credit Card
44358,65390,10.16,2025-08-27 06:05:04.494,Credit Card
44359,3619,143.33,2025-05-21 17:34:18.602,Cash
44360,69763,55.74,2025-11-27 02:25:33.102,Cash
44361,6692,145.58,2025-04-22 15:38:33.113,Cash
44362,72539,42.24,2025-03-04 17:57:41.244,PayPal
44363,58490,94.8,2026-02-14 22:04:51.922,Bank Transfer
44364,32111,5.85,2025-04-23 21:10:55.526,Credit Card
44365,20683,69.18,2026-02-09 17:31:32.032,Cash
44366,36295,114.65,2025-11-09 15:33:07.344,Cash
44367,4776,99.02,2026-02-07 15:22:09.003,Credit Card
44368,96885,114.29,2025-09-29 16:31:25.806,PayPal
44369,50175,134.89,2025-07-18 06:06:49.647,Credit Card
44370,37994,100.01,2025-12-24 07:51:12.349,PayPal
44371,29546,84.17,2025-11-27 14:50:55.286,Credit Card
44372,93865,61.59,2026-02-25 09:30:51.559,Bank Transfer
44373,29133,18.0,2025-05-09 17:31:55.844,PayPal
44374,9631,52.84,2025-04-02 21:08:39.150,Credit Card
44375,79187,137.36,2025-09-27 20:19:04.800,Credit Card
44376,15208,133.15,2025-03-29 19:03:43.485,Bank Transfer
44377,43719,146.94,2025-07-03 04:28:16.687,Credit Card
44378,16901,107.91,2025-11-04 05:00:16.637,PayPal
44379,99098,26.39,2026-01-23 10:59:38.986,PayPal
44380,13858,54.44,2025-09-22 10:36:57.091,Cash
44381,33976,125.69,2025-07-18 06:56:36.317,PayPal
44382,46626,87.56,2025-12-01 08:47:33.961,Bank Transfer
44383,68482,68.29,2025-09-23 10:46:28.891,Credit Card
44384,80711,76.65,2026-02-26 10:37:18.418,Bank Transfer
44385,68343,40.48,2025-07-29 01:25:49.140,Bank Transfer
44386,83491,85.91,2025-09-03 16:41:54.929,Bank Transfer
44387,25961,142.22,2025-03-17 09:38:02.920,Bank Transfer
44388,91537,111.8,2025-05-12 04:32:21.187,Credit Card
44389,69156,143.98,2025-12-15 11:32:26.715,Credit Card
44390,34705,24.53,2025-05-20 05:52:31.212,Bank Transfer
44391,2474,30.61,2025-09-12 10:01:07.497,Credit Card
44392,47173,81.59,2025-09-09 06:04:24.982,PayPal
44393,78734,60.75,2025-10-21 06:54:15.340,PayPal
44394,19603,83.44,2026-01-19 00:47:59.791,Bank Transfer
44395,67609,76.46,2025-05-11 06:44:42.627,Credit Card
44396,98190,132.2,2025-04-22 12:45:23.569,Cash
44397,22328,75.69,2025-05-03 17:20:55.263,Credit Card
44398,40530,41.03,2025-07-25 09:07:15.959,Bank Transfer
44399,93356,5.64,2025-04-28 15:58:04.698,Bank Transfer
44400,73332,74.8,2025-06-16 11:44:35.260,Bank Transfer
44401,34551,33.52,2026-01-24 03:58:29.337,Bank Transfer
44402,87264,139.86,2026-01-27 16:08:51.697,PayPal
44403,27227,142.12,2025-11-16 12:32:12.282,PayPal
44404,75132,22.25,2025-08-27 00:34:06.489,Cash
44405,14767,133.88,2025-03-14 22:10:41.991,Cash
44406,57464,33.12,2025-09-17 20:54:07.325,Cash
44407,40939,7.9,2025-06-08 08:28:42.603,Credit Card
44408,50923,35.31,2025-11-29 04:31:36.010,Bank Transfer
44409,65303,91.3,2026-01-08 02:44:20.272,Bank Transfer
44410,16353,94.07,2025-09-18 02:00:28.596,Cash
44411,6588,149.47,2025-06-17 03:22:04.097,Bank Transfer
44412,29287,106.88,2026-02-01 23:45:21.372,Cash
44413,88513,32.49,2025-07-20 17:43:15.867,PayPal
44414,20672,131.39,2025-04-29 09:36:07.186,Cash
44415,84475,37.07,2025-08-21 02:30:29.519,Credit Card
44416,31604,81.84,2025-08-25 00:32:19.022,PayPal
44417,32359,145.68,2025-03-23 13:48:23.575,PayPal
44418,92339,137.61,2025-11-10 11:03:25.311,PayPal
44419,57336,62.9,2025-05-14 15:17:48.074,Credit Card
44420,75650,110.51,2025-08-01 07:04:23.929,PayPal
44421,43571,29.8,2026-02-09 16:21:15.165,Credit Card
44422,82609,68.44,2025-09-02 14:10:19.534,Bank Transfer
44423,50636,56.04,2025-07-01 17:08:45.360,PayPal
44424,2710,95.63,2025-06-20 01:12:50.279,Bank Transfer
44425,24597,137.84,2026-02-19 22:16:14.933,PayPal
44426,3028,89.67,2025-05-31 18:08:21.665,Credit Card
44427,24458,80.42,2025-03-13 11:13:39.622,PayPal
44428,58458,87.29,2025-08-15 11:23:00.079,Bank Transfer
44429,59414,9.6,2025-10-22 00:36:21.444,Credit Card
44430,63494,35.5,2025-03-22 06:01:43.445,Cash
44431,65873,55.46,2026-02-24 07:19:01.836,Cash
44432,96980,95.31,2025-04-13 05:41:00.882,Credit Card
44433,63600,40.55,2025-12-05 23:47:58.687,Bank Transfer
44434,14496,66.9,2026-02-13 03:54:49.090,PayPal
44435,39148,59.75,2025-03-28 08:19:20.622,Credit Card
44436,50666,42.37,2026-01-27 12:43:33.635,PayPal
44437,56317,121.29,2025-09-10 17:59:46.177,Credit Card
44438,44372,28.37,2025-08-29 03:08:25.664,Bank Transfer
44439,8906,128.34,2025-04-18 05:16:30.927,Credit Card
44440,42482,48.52,2025-09-08 05:38:15.184,PayPal
44441,81180,61.79,2025-08-15 16:04:04.651,Credit Card
44442,89608,15.18,2025-08-17 16:55:16.604,PayPal
44443,81926,26.99,2025-08-26 03:26:43.773,Cash
44444,88303,87.6,2026-02-11 13:33:15.367,Cash
44445,30128,30.0,2025-03-12 16:20:03.927,Cash
44446,8319,61.23,2025-11-29 03:00:33.958,Bank Transfer
44447,42844,92.34,2025-12-19 06:09:16.065,Bank Transfer
44448,18956,22.87,2025-10-28 07:45:16.851,Cash
44449,24450,118.87,2025-09-19 22:50:52.741,PayPal
