ShipmentID,TrackingNumber,SenderID,ReceiverID,OriginHubID,DestinationHubID,CreatedDate,PromisedDeliveryDate,DeliveredDate,ServiceType,PackageWeight_KG,PackageVolume_CM3,DeclaredValue,ShippingFee,StatusID,MaterialID,FinalFailureReasonID
57524,TRK-505724271,26023,75958,5,5,2025-04-18 00:00:00.000,2025-04-25 00:00:00.000,,Standard,18.23,9282.59,951.48,138.58,6,87,15
57525,TRK-186785097,26731,49737,10,9,2025-07-14 00:00:00.000,2025-07-21 00:00:00.000,2025-07-22 00:00:00.000,Standard,23.35,1326.43,1720.65,59.47,5,44,
57526,TRK-318318748,82193,60992,11,3,2025-10-22 00:00:00.000,2025-10-29 00:00:00.000,2025-10-28 00:00:00.000,Standard,7.91,5965.89,812.47,16.0,5,70,
57527,TRK-187972884,7066,58107,7,9,2025-11-27 00:00:00.000,2025-12-04 00:00:00.000,2025-12-03 00:00:00.000,Standard,16.33,5713.53,1746.89,135.48,5,15,
57528,TRK-988681308,8175,31601,3,3,2026-01-13 00:00:00.000,2026-01-20 00:00:00.000,2026-01-20 00:00:00.000,Standard,49.0,7852.09,399.88,146.72,5,84,
57529,TRK-486298936,44620,25790,12,4,2025-12-22 00:00:00.000,2025-12-29 00:00:00.000,2025-12-28 00:00:00.000,Standard,27.58,7284.38,890.84,22.46,5,2,
57530,TRK-963263872,72976,37446,3,7,2025-09-18 00:00:00.000,2025-09-25 00:00:00.000,2025-09-24 00:00:00.000,Standard,15.13,346.42,469.39,142.17,5,41,
57531,TRK-139985788,15603,99676,8,6,2025-09-16 00:00:00.000,2025-09-23 00:00:00.000,2025-09-23 00:00:00.000,Standard,37.36,9009.11,1620.23,30.52,5,68,
57532,TRK-751237515,99203,56837,8,1,2025-10-27 00:00:00.000,2025-11-03 00:00:00.000,2025-11-02 00:00:00.000,Standard,11.84,8118.48,1116.25,123.5,5,2,
57533,TRK-14953544,99765,14744,12,1,2025-04-05 00:00:00.000,2025-04-12 00:00:00.000,,Standard,2.16,7072.32,307.22,97.27,6,14,1
57534,TRK-558821426,87033,4103,11,2,2025-12-16 00:00:00.000,2025-12-23 00:00:00.000,,Standard,1.09,9616.31,830.03,123.85,6,1,1
57535,TRK-230481466,74339,18583,9,12,2025-05-05 00:00:00.000,2025-05-12 00:00:00.000,2025-05-11 00:00:00.000,Standard,4.63,1785.65,,123.36,5,72,
57536,TRK-259415917,57258,14054,1,12,2025-07-29 00:00:00.000,2025-08-01 00:00:00.000,2025-07-31 00:00:00.000,Express,20.64,1466.94,990.92,91.84,5,83,
57537,TRK-684355601,46761,2183,5,3,2025-04-24 00:00:00.000,2025-05-01 00:00:00.000,2025-05-01 00:00:00.000,Standard,24.3,4544.4,125.99,33.0,5,72,
57538,TRK-654379099,16630,77063,4,8,2025-09-12 00:00:00.000,2025-09-19 00:00:00.000,2025-09-19 00:00:00.000,Standard,27.08,9593.54,1552.24,44.28,5,88,
57539,TRK-497079549,39694,75804,12,8,2025-09-17 00:00:00.000,2025-09-24 00:00:00.000,2025-09-27 00:00:00.000,Standard,35.24,3859.3,1692.45,94.19,5,54,
57540,TRK-325475157,55600,18673,7,11,2026-02-19 00:00:00.000,2026-02-26 00:00:00.000,,Standard,7.45,6867.19,369.41,103.48,6,63,13
57541,TRK-110258453,10013,11442,1,7,2026-01-13 00:00:00.000,2026-01-16 00:00:00.000,2026-01-15 00:00:00.000,Express,24.98,5701.82,395.18,78.52,5,77,
57542,TRK-253621904,90461,5987,12,2,2025-07-25 00:00:00.000,2025-08-01 00:00:00.000,2025-07-31 00:00:00.000,Standard,33.7,7226.38,796.19,43.13,5,63,
57543,TRK-334357068,33612,53810,2,10,2025-12-21 00:00:00.000,2025-12-28 00:00:00.000,,Standard,15.4,9771.47,1949.58,141.4,6,34,4
57544,TRK-728263239,80878,74716,5,1,2025-06-26 00:00:00.000,2025-06-27 00:00:00.000,2025-06-27 00:00:00.000,Same-Day,42.0,251.76,1435.9,-81.61,5,33,
57545,TRK-542854189,88755,51019,4,8,2025-04-26 00:00:00.000,2025-04-27 00:00:00.000,2025-04-27 00:00:00.000,Same-Day,30.76,7930.87,1479.81,51.94,5,64,
57546,TRK-230116728,68103,89165,5,12,2025-08-27 00:00:00.000,2025-09-03 00:00:00.000,,Standard,41.91,2971.62,1929.05,107.64,6,56,1
57547,TRK-361533777,13859,64744,2,4,2025-05-06 00:00:00.000,2025-05-13 00:00:00.000,,Standard,23.48,4114.3,340.13,91.95,6,11,1
57548,TRK-361283401,70429,37519,9,10,2026-02-12 00:00:00.000,2026-02-15 00:00:00.000,2026-02-16 00:00:00.000,Express,43.65,4074.77,688.49,75.17,5,76,
57549,TRK-842311275,42629,23671,9,12,2025-03-29 00:00:00.000,2025-03-30 00:00:00.000,2025-03-31 00:00:00.000,Same-Day,29.63,6564.23,1604.06,93.23,5,28,
57550,TRK-474103629,25145,17928,12,1,2025-10-02 00:00:00.000,2025-10-05 00:00:00.000,2025-10-04 00:00:00.000,Express,40.38,3943.03,951.6,80.15,5,58,
57551,TRK-116554480,48024,95193,9,3,2025-09-30 00:00:00.000,2025-10-03 00:00:00.000,2025-10-03 00:00:00.000,Express,27.48,6725.86,1081.48,12.63,5,69,
57552,TRK-163542893,66973,55638,4,3,2025-09-02 00:00:00.000,2025-09-05 00:00:00.000,2025-09-05 00:00:00.000,Express,3.42,9052.35,1484.67,124.13,5,99,
57553,TRK-424218565,85738,71085,8,1,2025-03-02 00:00:00.000,2025-03-09 00:00:00.000,2025-03-09 00:00:00.000,Standard,33.89,6870.36,1005.75,103.4,5,94,
57554,TRK-578751118,29007,25325,12,10,2025-06-17 00:00:00.000,2025-06-20 00:00:00.000,2025-06-19 00:00:00.000,Express,19.12,1126.54,,95.26,5,71,
57555,TRK-113761035,72862,96612,12,1,2025-09-22 00:00:00.000,2025-09-25 00:00:00.000,2025-09-25 00:00:00.000,Express,44.09,6501.27,1962.74,27.85,5,55,
57556,TRK-643988693,4849,2883,10,5,2025-10-03 00:00:00.000,2025-10-06 00:00:00.000,2025-10-05 00:00:00.000,Express,20.92,6325.53,1544.29,10.38,5,49,
57557,TRK-668139621,4058,29340,12,4,2025-07-02 00:00:00.000,2025-07-05 00:00:00.000,2025-07-07 00:00:00.000,Express,38.11,3907.41,1386.73,40.8,5,25,
57558,TRK-489143126,9750,61380,8,1,2025-06-03 00:00:00.000,2025-06-10 00:00:00.000,2025-06-10 00:00:00.000,Standard,1.55,3739.48,351.49,20.06,5,50,
57559,TRK-139407387,12656,40715,4,10,2025-06-28 00:00:00.000,2025-07-01 00:00:00.000,2025-07-01 00:00:00.000,Express,4.63,4199.17,1819.27,29.82,5,82,
57560,TRK-264306686,41437,91163,9,10,2025-09-27 00:00:00.000,2025-10-04 00:00:00.000,2025-10-03 00:00:00.000,Standard,9.6,4924.34,840.52,72.43,5,38,
57561,TRK-566469433,39410,28655,2,2,2025-09-26 00:00:00.000,2025-10-03 00:00:00.000,2025-10-02 00:00:00.000,Standard,12.41,8396.56,1527.71,69.52,5,50,
57562,TRK-210012354,22464,8203,9,12,2026-02-09 00:00:00.000,2026-02-12 00:00:00.000,,Express,13.82,1736.8,438.21,127.8,6,98,8
57563,TRK-341256925,96071,47475,4,4,2026-01-12 00:00:00.000,2026-01-19 00:00:00.000,2026-01-18 00:00:00.000,Standard,34.11,1127.11,886.88,107.9,5,43,
57564,TRK-623861647,2307,99944,2,6,2025-09-27 00:00:00.000,2025-09-30 00:00:00.000,2025-09-29 00:00:00.000,Express,3.84,8644.18,1473.59,6.93,5,32,
57565,TRK-858316532,15569,84081,7,1,2025-11-01 00:00:00.000,2025-11-08 00:00:00.000,2025-11-07 00:00:00.000,Standard,11.09,8730.62,1286.6,35.39,5,29,
57566,TRK-274468639,53461,892,3,9,2026-02-20 00:00:00.000,2026-02-21 00:00:00.000,2026-02-20 00:00:00.000,Same-Day,0.93,2188.68,229.04,41.63,5,30,
57567,TRK-842816401,2108,89247,2,12,2025-11-19 00:00:00.000,2025-11-22 00:00:00.000,2025-11-22 00:00:00.000,Express,0.96,7497.36,998.73,54.4,5,39,
57568,TRK-60707570,97532,59335,10,6,2026-01-01 00:00:00.000,2026-01-08 00:00:00.000,,Standard,9.49,7353.06,1264.76,73.16,6,57,19
57569,TRK-723293950,26028,17859,4,9,2025-07-08 00:00:00.000,2025-07-15 00:00:00.000,2025-07-15 00:00:00.000,Standard,4.07,8243.26,1788.9,35.5,5,57,
57570,TRK-59514934,56955,95037,8,1,2025-08-21 00:00:00.000,2025-08-28 00:00:00.000,2025-08-27 00:00:00.000,Standard,13.21,4778.7,1908.53,14.99,5,36,
57571,TRK-485638370,27142,72467,4,3,2025-05-14 00:00:00.000,2025-05-15 00:00:00.000,2025-05-15 00:00:00.000,Same-Day,15.28,1968.24,1885.14,46.62,5,96,
57572,TRK-341475834,48978,51069,5,5,2026-03-01 00:00:00.000,2026-03-08 00:00:00.000,2026-03-12 00:00:00.000,Standard,18.93,3259.01,272.11,125.04,5,74,
57573,TRK-979590793,14465,85073,12,4,2025-09-25 00:00:00.000,2025-09-26 00:00:00.000,2025-09-26 00:00:00.000,Same-Day,11.99,5372.15,1541.47,77.57,5,53,
57574,TRK-170947562,20050,6368,4,5,2025-11-26 00:00:00.000,2025-11-29 00:00:00.000,2025-11-29 00:00:00.000,Express,23.64,7479.64,984.52,97.29,5,30,
57575,TRK-734587028,76876,71238,11,5,2025-10-01 00:00:00.000,2025-10-08 00:00:00.000,2025-10-08 00:00:00.000,Standard,20.67,7911.44,1272.66,143.88,5,26,
57576,TRK-700281687,59081,6128,3,9,2025-04-22 00:00:00.000,2025-04-29 00:00:00.000,2025-04-28 00:00:00.000,Standard,13.32,650.88,361.14,129.1,5,62,
57577,TRK-979983195,6587,61236,1,2,2025-05-11 00:00:00.000,2025-05-14 00:00:00.000,2025-05-16 00:00:00.000,Express,22.59,2535.94,159.1,125.71,5,74,
57578,TRK-190904034,84430,83819,3,10,2025-12-03 00:00:00.000,2025-12-10 00:00:00.000,2025-12-10 00:00:00.000,Standard,27.3,5881.39,385.97,6.6,5,19,
57579,TRK-12162347,77296,44762,5,2,2025-10-17 00:00:00.000,2025-10-24 00:00:00.000,,Standard,13.8,7224.77,364.08,17.63,6,20,14
57580,TRK-879684624,89306,75345,7,10,2025-10-21 00:00:00.000,2025-10-28 00:00:00.000,2025-10-28 00:00:00.000,Standard,49.28,2592.51,361.96,47.32,5,89,
57581,TRK-333688712,36269,90555,6,6,2025-12-24 00:00:00.000,2025-12-27 00:00:00.000,2025-12-27 00:00:00.000,Express,28.56,2408.76,1801.9,36.34,5,56,
57582,TRK-800011209,48208,14680,4,8,2025-10-18 00:00:00.000,2025-10-25 00:00:00.000,,Standard,44.91,5419.05,1901.44,49.44,6,22,4
57583,TRK-253321051,65747,77972,7,12,2025-07-21 00:00:00.000,2025-07-24 00:00:00.000,,Express,47.34,3720.7,854.06,81.26,6,65,2
57584,TRK-763570505,10837,32537,7,5,2025-09-15 00:00:00.000,2025-09-22 00:00:00.000,2025-09-22 00:00:00.000,Standard,48.61,335.38,971.19,126.1,5,15,
57585,TRK-541118420,48609,43034,7,5,2025-03-07 00:00:00.000,2025-03-14 00:00:00.000,,Standard,42.95,5327.51,198.79,21.9,6,79,4
57586,TRK-432822110,334,65643,4,9,2025-09-09 00:00:00.000,2025-09-16 00:00:00.000,2025-09-16 00:00:00.000,Standard,15.22,5491.18,358.31,119.4,5,10,
57587,TRK-850670481,82030,94078,9,10,2025-12-19 00:00:00.000,2025-12-26 00:00:00.000,2025-12-28 00:00:00.000,Standard,8.22,6219.52,962.2,126.28,5,45,
57588,TRK-9591123,87809,34785,7,6,2025-12-17 00:00:00.000,2025-12-24 00:00:00.000,2025-12-24 00:00:00.000,Standard,4.81,7011.87,,92.86,5,1,
57589,TRK-946078010,60978,87298,1,1,2025-11-20 00:00:00.000,2025-11-27 00:00:00.000,2025-11-26 00:00:00.000,Standard,21.81,738.55,117.32,115.88,5,24,
57590,TRK-447331516,15054,26428,11,11,2025-09-05 00:00:00.000,2025-09-12 00:00:00.000,2025-09-12 00:00:00.000,Standard,38.82,3459.07,94.8,44.2,5,28,
57591,TRK-832121942,97933,13338,8,11,2025-10-30 00:00:00.000,2025-10-31 00:00:00.000,,Same-Day,42.55,1251.21,1960.24,26.42,6,63,16
57592,TRK-870321639,99475,15732,10,12,2025-12-13 00:00:00.000,2025-12-20 00:00:00.000,2025-12-24 00:00:00.000,Standard,36.16,4342.33,313.03,111.01,5,38,
57593,TRK-269473010,46112,72036,4,4,2025-07-07 00:00:00.000,2025-07-14 00:00:00.000,2025-07-13 00:00:00.000,Standard,24.31,8883.97,786.86,108.51,5,27,
57594,TRK-859858660,18373,8358,6,7,2026-02-23 00:00:00.000,2026-02-26 00:00:00.000,2026-02-26 00:00:00.000,Express,7.4,3906.76,620.13,59.06,5,71,
57595,TRK-853278210,34115,98808,4,8,2025-05-07 00:00:00.000,2025-05-14 00:00:00.000,2025-05-13 00:00:00.000,Standard,13.53,1935.61,1946.67,77.22,5,82,
57596,TRK-33445235,48831,5302,7,8,2025-09-28 00:00:00.000,2025-10-01 00:00:00.000,,Express,4.69,9290.94,1558.58,5.22,6,64,4
57597,TRK-110388683,20063,22416,7,7,2025-04-01 00:00:00.000,2025-04-08 00:00:00.000,2025-04-08 00:00:00.000,Standard,26.83,4243.07,187.72,90.47,5,32,
57598,TRK-77817182,57871,19947,9,4,2025-11-20 00:00:00.000,2025-11-21 00:00:00.000,2025-11-20 00:00:00.000,Same-Day,36.69,6343.27,143.74,87.41,5,37,
57599,TRK-127037533,39056,35832,3,7,2025-04-24 00:00:00.000,2025-05-01 00:00:00.000,2025-05-03 00:00:00.000,Standard,47.21,4606.85,1083.23,6.09,5,41,
57600,TRK-551802501,6387,41799,12,8,2025-05-24 00:00:00.000,2025-05-27 00:00:00.000,2025-05-27 00:00:00.000,Express,28.89,4665.12,1835.79,58.09,5,7,
57601,TRK-256143626,47283,2124,12,7,2026-02-12 00:00:00.000,2026-02-15 00:00:00.000,,Express,37.3,6406.53,343.0,69.55,6,42,6
57602,TRK-895559276,13774,64770,7,3,2025-12-26 00:00:00.000,2026-01-02 00:00:00.000,2026-01-01 00:00:00.000,Standard,30.67,7303.69,392.74,-34.64,5,22,
57603,TRK-166688237,7989,3511,12,11,2025-12-22 00:00:00.000,2025-12-29 00:00:00.000,2025-12-29 00:00:00.000,Standard,7.35,6587.95,1234.31,81.42,5,15,
57604,TRK-275118425,47496,25211,2,3,2025-03-18 00:00:00.000,2025-03-25 00:00:00.000,2025-03-24 00:00:00.000,Standard,16.05,9279.83,720.05,47.08,5,77,
57605,TRK-135165960,37834,58888,5,2,2025-09-17 00:00:00.000,2025-09-20 00:00:00.000,2025-09-19 00:00:00.000,Express,2.26,2336.53,1061.37,50.8,5,38,
57606,TRK-816930795,40048,1865,5,4,2025-04-12 00:00:00.000,2025-04-19 00:00:00.000,,Standard,27.3,1077.26,216.38,22.23,6,2,6
57607,TRK-911492613,57960,4781,8,6,2025-10-25 00:00:00.000,2025-11-01 00:00:00.000,2025-11-01 00:00:00.000,Standard,12.48,9319.41,424.94,50.74,5,41,
57608,TRK-634284947,76459,33616,1,10,2025-05-04 00:00:00.000,2025-05-11 00:00:00.000,2025-05-10 00:00:00.000,Standard,40.94,1838.32,1099.62,33.72,5,82,
57609,TRK-377073579,41121,91037,3,12,2025-10-18 00:00:00.000,2025-10-21 00:00:00.000,,Express,26.87,7676.27,133.39,40.08,6,1,3
57610,TRK-937502340,31883,38042,11,12,2025-06-07 00:00:00.000,2025-06-14 00:00:00.000,2025-06-15 00:00:00.000,Standard,19.58,3292.23,188.09,78.68,5,33,
57611,TRK-199383623,87049,41093,12,10,2025-07-31 00:00:00.000,2025-08-07 00:00:00.000,2025-08-06 00:00:00.000,Standard,45.95,559.32,1650.75,40.31,5,61,
57612,TRK-902290329,43592,59144,2,12,2026-03-01 00:00:00.000,2026-03-04 00:00:00.000,2026-03-04 00:00:00.000,Express,45.96,7970.95,581.61,41.95,5,17,
57613,TRK-245781198,84092,86365,11,6,2025-08-24 00:00:00.000,2025-08-27 00:00:00.000,2025-08-26 00:00:00.000,Express,49.0,9635.4,698.7,9.19,5,97,
57614,TRK-398830963,63448,33236,7,10,2025-09-20 00:00:00.000,2025-09-27 00:00:00.000,2025-09-27 00:00:00.000,Standard,15.65,2531.34,182.79,46.54,5,54,
57615,TRK-513754405,76685,8586,12,6,2026-02-28 00:00:00.000,2026-03-07 00:00:00.000,2026-03-07 00:00:00.000,Standard,9.84,2856.91,1345.67,60.5,5,4,
57616,TRK-20190434,45532,80512,4,10,2025-06-28 00:00:00.000,2025-07-01 00:00:00.000,2025-06-30 00:00:00.000,Express,15.54,9852.21,815.37,70.97,5,80,
57617,TRK-756192031,84263,88183,12,2,2026-01-20 00:00:00.000,2026-01-23 00:00:00.000,,Express,16.69,5458.34,290.14,140.01,6,62,2
57618,TRK-627659677,5081,51248,3,6,2025-04-01 00:00:00.000,2025-04-02 00:00:00.000,,Same-Day,31.1,5142.63,691.92,46.57,6,83,9
57619,TRK-994555757,66154,53865,3,9,2026-02-04 00:00:00.000,2026-02-11 00:00:00.000,2026-02-11 00:00:00.000,Standard,30.25,6778.47,1231.22,120.8,5,73,
57620,TRK-138302628,77578,28450,12,8,2025-07-21 00:00:00.000,2025-07-28 00:00:00.000,2025-07-27 00:00:00.000,Standard,39.26,8716.42,1177.76,89.22,5,55,
57621,TRK-672415959,20702,64326,8,5,2025-06-21 00:00:00.000,2025-06-22 00:00:00.000,2025-06-22 00:00:00.000,Same-Day,14.94,7423.47,940.34,51.61,5,21,
57622,TRK-93349943,20641,55150,2,5,2025-07-26 00:00:00.000,2025-07-29 00:00:00.000,2025-07-28 00:00:00.000,Express,11.47,4352.43,464.93,36.59,5,77,
57623,TRK-359291637,43521,83573,4,1,2025-05-30 00:00:00.000,2025-05-31 00:00:00.000,2025-06-02 00:00:00.000,Same-Day,19.62,5049.63,266.86,114.73,5,10,
57624,TRK-828049176,88690,73780,12,9,2025-07-01 00:00:00.000,2025-07-04 00:00:00.000,2025-07-03 00:00:00.000,Express,29.79,436.51,507.46,22.07,5,35,
57625,TRK-33955588,41429,33091,1,9,2025-08-16 00:00:00.000,2025-08-19 00:00:00.000,2025-08-18 00:00:00.000,Express,28.83,4758.71,517.83,126.92,5,46,
57626,TRK-439334998,54747,3428,5,12,2025-09-06 00:00:00.000,2025-09-09 00:00:00.000,2025-09-09 00:00:00.000,Express,44.74,6249.34,205.45,64.06,5,76,
57627,TRK-374721712,69142,13667,3,10,2025-06-15 00:00:00.000,2025-06-22 00:00:00.000,2025-06-26 00:00:00.000,Standard,25.59,4722.93,29.63,86.58,5,63,
57628,TRK-755989249,16956,64787,10,1,2025-12-27 00:00:00.000,2025-12-30 00:00:00.000,,Express,44.8,2008.99,1280.12,49.25,6,58,16
57629,TRK-627180549,69353,3567,3,8,2025-11-27 00:00:00.000,2025-12-04 00:00:00.000,,Standard,23.14,1846.59,725.92,118.77,6,31,3
57630,TRK-478070714,51125,48307,10,8,2025-08-21 00:00:00.000,2025-08-28 00:00:00.000,2025-08-29 00:00:00.000,Standard,24.36,2039.41,425.87,132.8,5,53,
57631,TRK-255684202,96944,19884,2,8,2025-12-14 00:00:00.000,2025-12-21 00:00:00.000,2025-12-21 00:00:00.000,Standard,31.91,3162.31,1050.84,50.47,5,49,
57632,TRK-356776695,71748,93289,9,7,2025-04-06 00:00:00.000,2025-04-09 00:00:00.000,2025-04-08 00:00:00.000,Express,44.86,4763.35,1188.93,88.14,5,3,
57633,TRK-964134072,87606,76813,7,9,2025-07-10 00:00:00.000,2025-07-17 00:00:00.000,2025-07-16 00:00:00.000,Standard,33.45,1902.48,1000.0,97.84,5,74,
57634,TRK-608201466,85926,63793,6,3,2026-02-28 00:00:00.000,2026-03-07 00:00:00.000,2026-03-09 00:00:00.000,Standard,43.65,7812.96,169.22,94.06,5,69,
57635,TRK-863393193,23107,79341,9,5,2025-05-23 00:00:00.000,2025-05-30 00:00:00.000,,Standard,43.52,926.04,1139.99,45.38,6,97,7
57636,TRK-788803528,17314,1035,7,3,2025-10-10 00:00:00.000,2025-10-17 00:00:00.000,2025-10-16 00:00:00.000,Standard,38.35,9809.43,1556.85,94.33,5,95,
57637,TRK-524727200,17319,12070,12,8,2025-06-28 00:00:00.000,2025-07-01 00:00:00.000,2025-06-30 00:00:00.000,Express,29.58,8996.09,470.92,90.14,5,41,
57638,TRK-676932801,81715,8922,9,9,2025-03-10 00:00:00.000,2025-03-17 00:00:00.000,2025-03-21 00:00:00.000,Standard,13.44,6864.69,1358.15,9.92,5,75,
57639,TRK-766634954,34132,7838,2,9,2026-01-09 00:00:00.000,2026-01-16 00:00:00.000,2026-01-18 00:00:00.000,Standard,43.45,8597.43,1567.93,52.81,5,15,
57640,TRK-44269355,64149,83682,6,12,2025-05-23 00:00:00.000,2025-05-30 00:00:00.000,2025-05-30 00:00:00.000,Standard,10.02,2558.73,674.75,21.65,5,78,
57641,TRK-616102288,99090,69906,12,8,2025-03-18 00:00:00.000,2025-03-21 00:00:00.000,2025-03-21 00:00:00.000,Express,7.44,8038.89,746.85,109.85,5,72,
57642,TRK-22095536,81972,45318,12,8,2026-02-15 00:00:00.000,2026-02-22 00:00:00.000,2026-02-21 00:00:00.000,Standard,9.4,4022.69,897.99,93.2,5,12,
57643,TRK-795951881,44409,24187,9,6,2025-05-02 00:00:00.000,2025-05-03 00:00:00.000,,Same-Day,22.93,3962.56,1826.9,39.18,6,57,3
57644,TRK-494125925,12365,85706,2,9,2025-05-14 00:00:00.000,2025-05-21 00:00:00.000,,Standard,15.01,6330.03,429.1,123.64,6,97,3
57645,TRK-542128379,78333,37423,5,9,2025-11-11 00:00:00.000,2025-11-18 00:00:00.000,2025-11-17 00:00:00.000,Standard,2.55,8899.22,1074.02,40.36,5,39,
57646,TRK-513345906,88794,18603,1,9,2025-08-18 00:00:00.000,2025-08-25 00:00:00.000,2025-08-25 00:00:00.000,Standard,48.26,7827.82,1783.38,102.04,5,63,
57647,TRK-663058430,43328,34094,7,12,2025-04-07 00:00:00.000,2025-04-10 00:00:00.000,2025-04-10 00:00:00.000,Express,22.27,540.21,1030.96,67.22,5,93,
57648,TRK-479429771,35574,33455,9,1,2025-10-22 00:00:00.000,2025-10-23 00:00:00.000,2025-10-22 00:00:00.000,Same-Day,18.75,8462.72,1799.63,147.79,5,30,
57649,TRK-355655476,49976,73251,7,4,2026-02-08 00:00:00.000,2026-02-11 00:00:00.000,2026-02-12 00:00:00.000,Express,9.29,7286.32,700.81,87.22,5,50,
57650,TRK-205022550,79033,73053,5,9,2025-05-15 00:00:00.000,2025-05-22 00:00:00.000,2025-05-22 00:00:00.000,Standard,13.64,6409.23,610.39,20.27,5,56,
57651,TRK-221909026,94729,67693,3,3,2025-07-27 00:00:00.000,2025-08-03 00:00:00.000,2025-08-02 00:00:00.000,Standard,41.21,9582.06,1386.83,58.9,5,47,
57652,TRK-256161514,49244,99953,1,6,2026-01-29 00:00:00.000,2026-02-05 00:00:00.000,2026-02-05 00:00:00.000,Standard,6.14,4637.42,388.34,104.03,5,27,
57653,TRK-301906746,9495,42213,9,7,2025-04-10 00:00:00.000,2025-04-17 00:00:00.000,,Standard,1.95,3509.52,193.74,113.82,6,79,11
57654,TRK-951658399,14331,99849,5,8,2025-08-16 00:00:00.000,2025-08-17 00:00:00.000,2025-08-19 00:00:00.000,Same-Day,41.27,499.53,703.44,47.59,5,57,
57655,TRK-930789432,52347,5610,6,3,2025-04-30 00:00:00.000,2025-05-07 00:00:00.000,2025-05-07 00:00:00.000,Standard,13.27,5267.17,280.31,108.06,5,83,
57656,TRK-432374867,40070,99670,4,6,2025-05-11 00:00:00.000,2025-05-18 00:00:00.000,2025-05-18 00:00:00.000,Standard,41.02,7087.09,1426.42,60.14,5,68,
57657,TRK-48629585,22084,53463,8,10,2025-12-24 00:00:00.000,2025-12-27 00:00:00.000,2025-12-27 00:00:00.000,Express,23.6,8131.28,1415.23,71.39,5,68,
57658,TRK-959562678,73032,80034,2,1,2025-11-10 00:00:00.000,2025-11-17 00:00:00.000,,Standard,28.29,109.0,1981.81,102.72,6,45,6
57659,TRK-956757897,32922,92332,6,11,2025-07-22 00:00:00.000,2025-07-29 00:00:00.000,2025-07-28 00:00:00.000,Standard,18.48,257.89,1547.84,38.21,5,68,
57660,TRK-862203089,17409,80815,8,10,2025-12-23 00:00:00.000,2025-12-24 00:00:00.000,2025-12-27 00:00:00.000,Same-Day,27.51,9923.43,1716.45,-64.76,5,58,
57661,TRK-883114209,45514,81632,3,2,2025-03-24 00:00:00.000,2025-03-31 00:00:00.000,2025-03-30 00:00:00.000,Standard,19.93,1740.15,836.88,96.56,5,39,
57662,TRK-651755835,81234,45651,8,11,2025-09-12 00:00:00.000,2025-09-19 00:00:00.000,2025-09-18 00:00:00.000,Standard,18.11,6295.13,1271.33,121.04,5,65,
57663,TRK-579103724,67987,60487,2,2,2025-06-14 00:00:00.000,2025-06-17 00:00:00.000,2025-06-17 00:00:00.000,Express,42.66,3655.19,,90.2,5,96,
57664,TRK-384836358,76271,28268,9,6,2026-02-04 00:00:00.000,2026-02-11 00:00:00.000,2026-02-10 00:00:00.000,Standard,34.17,797.46,627.21,83.68,5,77,
57665,TRK-345538081,30175,84938,6,2,2025-12-15 00:00:00.000,2025-12-22 00:00:00.000,2025-12-21 00:00:00.000,Standard,45.04,866.18,1077.58,65.48,5,88,
57666,TRK-688585560,79016,28517,12,5,2025-05-05 00:00:00.000,2025-05-12 00:00:00.000,2025-05-12 00:00:00.000,Standard,46.86,2096.8,485.97,93.48,5,88,
57667,TRK-275999969,11397,83073,4,11,2025-03-05 00:00:00.000,2025-03-12 00:00:00.000,,Standard,31.88,8567.61,1318.54,121.4,6,45,1
57668,TRK-935666991,49857,57584,10,2,2025-12-02 00:00:00.000,2025-12-09 00:00:00.000,2025-12-09 00:00:00.000,Standard,35.8,3967.9,295.3,130.96,5,84,
57669,TRK-84967174,171,10199,4,3,2025-05-17 00:00:00.000,2025-05-24 00:00:00.000,2025-05-23 00:00:00.000,Standard,29.37,6521.36,562.74,39.33,5,47,
57670,TRK-330378782,69174,37714,5,7,2025-09-25 00:00:00.000,2025-09-28 00:00:00.000,2025-10-02 00:00:00.000,Express,16.92,6931.83,1505.35,131.49,5,58,
57671,TRK-932641394,27153,36048,8,12,2026-02-01 00:00:00.000,2026-02-04 00:00:00.000,2026-02-04 00:00:00.000,Express,39.85,1943.1,118.35,27.46,5,15,
57672,TRK-442778025,36442,73156,11,3,2025-09-03 00:00:00.000,2025-09-10 00:00:00.000,2025-09-09 00:00:00.000,Standard,11.23,1232.39,1522.14,66.7,5,32,
57673,TRK-974407040,48088,67682,12,7,2025-07-29 00:00:00.000,2025-08-05 00:00:00.000,2025-08-09 00:00:00.000,Standard,24.92,6567.75,438.31,77.4,5,15,
57674,TRK-134640053,67217,20843,1,2,2025-04-12 00:00:00.000,2025-04-19 00:00:00.000,,Standard,11.29,8319.09,1860.73,127.02,6,81,17
57675,TRK-680857621,71466,73483,6,8,2025-04-18 00:00:00.000,2025-04-25 00:00:00.000,,Standard,13.03,9111.43,1566.84,9.23,6,79,11
57676,TRK-791528179,60549,77460,6,2,2025-12-27 00:00:00.000,2025-12-30 00:00:00.000,,Express,17.74,9908.33,49.8,145.96,6,69,2
57677,TRK-507691305,32157,38245,11,2,2025-12-08 00:00:00.000,2025-12-09 00:00:00.000,2025-12-08 00:00:00.000,Same-Day,21.12,5857.96,902.87,33.63,5,33,
